"id","csv_id","sample","individual","species","file_name","camera","collection_date","sample_station","nature_density","habitat","plot_number","type","determiner","notes","max_feret_diameter","perimeter","area","holes","area_plus_holes","exposure_time","framerate","light_intensity","aperture","image_path","operator","roi_left","roi_top","roi_right","roi_bottom","date","machine","roi_centroid","img_time","previous_img_time","interval","previous_roi_centroid","roi_centroid_difference","distance_mm","duration","speed","area_mm"
1821951,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-193.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,454,2029,75211,5333,80544,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,83,888,971,2023-04-24 15:12:21,"xl",527,2023-04-24 15:12:21.193,2023-04-24 15:12:21.117,0,513,14,0.476730446389959,0.0759999752044678,6.27277107798232,87.2109605277775
1821952,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-276.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,452,2051,75178,5390,80568,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,96,888,984,2023-04-24 15:12:21,"xl",540,2023-04-24 15:12:21.276,2023-04-24 15:12:21.193,0,527,13,0.442678271647819,0.0829999446868896,5.33347670673499,87.1726953578234
1821953,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-353.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,451,2073,75220,5350,80570,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,109,888,997,2023-04-24 15:12:21,"xl",553,2023-04-24 15:12:21.353,2023-04-24 15:12:21.276,0,540,13,0.442678271647819,0.0769999027252197,5.74907572581684,87.2213964832196
1821954,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-432.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,450,2076,75089,5389,80478,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,123,888,1011,2023-04-24 15:12:21,"xl",567,2023-04-24 15:12:21.432,2023-04-24 15:12:21.353,0,553,14,0.476730446389959,0.0789999961853027,6.03456290392391,87.0694953540079
1821955,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-513.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,448,2099,75013,5406,80419,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,135,888,1023,2023-04-24 15:12:21,"xl",579,2023-04-24 15:12:21.513,2023-04-24 15:12:21.432,0,567,12,0.408626096905679,0.0810000896453857,5.04476104526085,86.981369508053
1821956,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-593.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,446,2105,75021,5361,80382,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,148,888,1036,2023-04-24 15:12:21,"xl",592,2023-04-24 15:12:21.593,2023-04-24 15:12:21.513,0,579,13,0.442678271647819,0.0799999237060547,5.53348367273899,86.9906459128904
1821957,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-671.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,446,2118,74900,5393,80293,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,161,888,1049,2023-04-24 15:12:21,"xl",605,2023-04-24 15:12:21.671,2023-04-24 15:12:21.593,0,592,13,0.442678271647819,0.0780000686645508,5.67535746092241,86.8503402897254
1821958,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-752.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,445,2123,74955,5266,80221,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,173,888,1061,2023-04-24 15:12:21,"xl",617,2023-04-24 15:12:21.752,2023-04-24 15:12:21.671,0,605,12,0.408626096905679,0.0810000896453857,5.04476104526085,86.9141155729822
1821959,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-833.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,445,2155,74858,5187,80045,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,186,888,1074,2023-04-24 15:12:21,"xl",630,2023-04-24 15:12:21.833,2023-04-24 15:12:21.752,0,617,13,0.442678271647819,0.0809998512268066,5.4651738854221,86.8016391643293
1821960,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-912.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,443,2236,74684,5131,79815,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,198,888,1086,2023-04-24 15:12:21,"xl",642,2023-04-24 15:12:21.912,2023-04-24 15:12:21.833,0,630,12,0.408626096905679,0.0789999961853027,5.17248248907764,86.5998773591168
1821961,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-989.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,443,2194,74651,5191,79842,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,210,888,1098,2023-04-24 15:12:21,"xl",654,2023-04-24 15:12:21.989,2023-04-24 15:12:21.912,0,642,12,0.408626096905679,0.0770001411437988,5.30682269974758,86.5616121891628
1821962,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-069.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,440,2187,74608,5186,79794,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,222,888,1110,2023-04-24 15:12:22,"xl",666,2023-04-24 15:12:22.069,2023-04-24 15:12:21.989,0,654,12,0.408626096905679,0.0799999237060547,5.1078310825283,86.511751513162
1821963,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-152.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,440,2226,74585,5096,79681,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,234,888,1122,2023-04-24 15:12:22,"xl",678,2023-04-24 15:12:22.152,2023-04-24 15:12:22.069,0,666,12,0.408626096905679,0.0829999446868896,4.92320926775538,86.4850818492546
1821964,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-236.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,439,2228,74451,5079,79530,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,246,888,1134,2023-04-24 15:12:22,"xl",690,2023-04-24 15:12:22.236,2023-04-24 15:12:22.152,0,678,12,0.408626096905679,0.0840001106262207,4.8645899851723,86.3297020682289
1821965,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-315.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,438,2244,74394,4971,79365,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,258,888,1146,2023-04-24 15:12:22,"xl",702,2023-04-24 15:12:22.315,2023-04-24 15:12:22.236,0,690,12,0.408626096905679,0.0789999961853027,5.17248248907764,86.2636076837628
1821966,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-393.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,437,2253,74321,4882,79203,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,270,888,1158,2023-04-24 15:12:22,"xl",714,2023-04-24 15:12:22.393,2023-04-24 15:12:22.315,0,702,12,0.408626096905679,0.0779998302459717,5.23880751556869,86.1789604896219
1821967,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-474.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,436,2252,74201,4838,79039,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,282,888,1170,2023-04-24 15:12:22,"xl",726,2023-04-24 15:12:22.474,2023-04-24 15:12:22.393,0,714,12,0.408626096905679,0.0810000896453857,5.04476104526085,86.0398144170616
1821968,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-553.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,434,2260,73977,4862,78839,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,294,888,1182,2023-04-24 15:12:22,"xl",738,2023-04-24 15:12:22.553,2023-04-24 15:12:22.474,0,726,12,0.408626096905679,0.0789999961853027,5.17248248907764,85.7800750816157
1821969,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-633.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,434,2275,73898,4780,78678,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,305,888,1193,2023-04-24 15:12:22,"xl",749,2023-04-24 15:12:22.633,2023-04-24 15:12:22.553,0,738,11,0.374573922163539,0.0799999237060547,4.68217849231761,85.6884705838468
1821970,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-708.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,432,2278,73785,4723,78508,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,317,888,1205,2023-04-24 15:12:22,"xl",761,2023-04-24 15:12:22.708,2023-04-24 15:12:22.633,0,749,12,0.408626096905679,0.0750000476837158,5.44834449477824,85.5574413655192
1821971,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-791.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,431,2284,73558,4726,78284,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,328,888,1216,2023-04-24 15:12:22,"xl",772,2023-04-24 15:12:22.791,2023-04-24 15:12:22.708,0,761,11,0.374573922163539,0.0829999446868896,4.51294182877576,85.2942233782593
1821972,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-874.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,430,2291,73446,4677,78123,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,340,888,1228,2023-04-24 15:12:22,"xl",784,2023-04-24 15:12:22.874,2023-04-24 15:12:22.791,0,772,12,0.408626096905679,0.0830001831054688,4.92319512580395,85.1643537105363
1821973,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-22-953.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,429,2297,73275,4625,77900,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,352,888,1240,2023-04-24 15:12:22,"xl",796,2023-04-24 15:12:22.953,2023-04-24 15:12:22.874,0,784,12,0.408626096905679,0.0789999961853027,5.17248248907764,84.9660705571379
1821974,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-033.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,428,2319,73057,4560,77617,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,363,888,1251,2023-04-24 15:12:23,"xl",807,2023-04-24 15:12:23.033,2023-04-24 15:12:22.953,0,796,11,0.374573922163539,0.0799999237060547,4.68217849231761,84.71328852532
1821975,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-113.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,427,2338,72989,4443,77432,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,374,888,1262,2023-04-24 15:12:23,"xl",818,2023-04-24 15:12:23.113,2023-04-24 15:12:23.033,0,807,11,0.374573922163539,0.0799999237060547,4.68217849231761,84.6344390842025
1821976,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-195.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,426,2290,72851,4402,77253,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,386,888,1274,2023-04-24 15:12:23,"xl",830,2023-04-24 15:12:23.195,2023-04-24 15:12:23.113,0,818,12,0.408626096905679,0.0820000171661377,4.98324404100763,84.4744211007581
1821977,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-276.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,424,2303,72733,4354,77087,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,397,888,1285,2023-04-24 15:12:23,"xl",841,2023-04-24 15:12:23.276,2023-04-24 15:12:23.195,0,830,11,0.374573922163539,0.0810000896453857,4.62436429148911,84.3375941294072
1821978,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-365.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,423,2311,72558,4350,76908,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,409,888,1297,2023-04-24 15:12:23,"xl",853,2023-04-24 15:12:23.365,2023-04-24 15:12:23.276,0,841,12,0.408626096905679,0.0889999866485596,4.59130514838445,84.1346727735901
1821979,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-444.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,422,2329,72374,4339,76713,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,420,888,1308,2023-04-24 15:12:23,"xl",864,2023-04-24 15:12:23.444,2023-04-24 15:12:23.365,0,853,11,0.374573922163539,0.0789999961853027,4.7414422816545,83.9213154623309
1821980,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-521.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,421,2325,72250,4281,76531,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,432,888,1320,2023-04-24 15:12:23,"xl",876,2023-04-24 15:12:23.521,2023-04-24 15:12:23.444,0,864,12,0.408626096905679,0.0769999027252197,5.30683913152324,83.7775311873519
1821981,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-597.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,421,2306,72105,4258,76363,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,443,888,1331,2023-04-24 15:12:23,"xl",887,2023-04-24 15:12:23.597,2023-04-24 15:12:23.521,0,876,11,0.374573922163539,0.0759999752044678,4.92860584698611,83.6093963496749
1821982,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-673.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,419,2335,71956,4269,76225,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,455,888,1343,2023-04-24 15:12:23,"xl",899,2023-04-24 15:12:23.673,2023-04-24 15:12:23.597,0,887,12,0.408626096905679,0.0760002136230469,5.37664405698149,83.4366233095792
1821983,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-752.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,419,2319,71838,4211,76049,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,466,888,1354,2023-04-24 15:12:23,"xl",910,2023-04-24 15:12:23.752,2023-04-24 15:12:23.673,0,899,11,0.374573922163539,0.0789999961853027,4.7414422816545,83.2997963382282
1821984,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-833.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,418,2327,71668,4211,75879,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,478,888,1366,2023-04-24 15:12:23,"xl",922,2023-04-24 15:12:23.833,2023-04-24 15:12:23.752,0,910,12,0.408626096905679,0.0809998512268066,5.04477589423578,83.1026727354344
1821985,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-914.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,417,2331,71603,4189,75792,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,489,888,1377,2023-04-24 15:12:23,"xl",933,2023-04-24 15:12:23.914,2023-04-24 15:12:23.833,0,922,11,0.374573922163539,0.0810000896453857,4.62436429148911,83.0273019461309
1821986,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-23-996.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,416,2311,71437,4175,75612,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,501,888,1389,2023-04-24 15:12:23,"xl",945,2023-04-24 15:12:23.996,2023-04-24 15:12:23.914,0,933,12,0.408626096905679,0.0820000171661377,4.98324404100763,82.8348165457558
1821988,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-24-154.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,415,2298,71265,4097,75362,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,524,888,1412,2023-04-24 15:12:24,"xl",968,2023-04-24 15:12:24.154,2023-04-24 15:12:24.074,0,956,12,0.408626096905679,0.0800001621246338,5.10781586003629,82.6353738417527
1821989,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-24-235.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,415,2324,71140,4102,75242,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,535,888,1423,2023-04-24 15:12:24,"xl",979,2023-04-24 15:12:24.235,2023-04-24 15:12:24.154,0,968,11,0.374573922163539,0.0809998512268066,4.62437790304947,82.4904300161691
1821990,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-24-316.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,413,2321,71028,4081,75109,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,547,888,1435,2023-04-24 15:12:24,"xl",991,2023-04-24 15:12:24.316,2023-04-24 15:12:24.235,0,979,12,0.408626096905679,0.0810000896453857,5.04476104526085,82.3605603484461
2290491,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-42-878.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,412,2773,45324,1729,47053,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,10,464,474,2021-01-21 12:57:42,"standard",242,2021-01-21 12:57:42.878,NA,NA,NA,NA,NA,NA,NA,17.9139160211003
2290492,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-42-900.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,412,2774,45508,1722,47230,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,24,464,488,2021-01-21 12:57:42,"standard",256,2021-01-21 12:57:42.9,2021-01-21 12:57:42.878,0,242,14,0.278329466541816,0.0220000743865967,12.6512966115872,17.9866404176205
2290493,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-42-922.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2766,45722,1705,47427,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,38,464,502,2021-01-21 12:57:42,"standard",270,2021-01-21 12:57:42.922,2021-01-21 12:57:42.9,0,256,14,0.278329466541816,0.0219998359680176,12.6514337173441,18.0712220527038
2290494,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-42-942.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2783,45900,1700,47600,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,52,464,516,2021-01-21 12:57:42,"standard",284,2021-01-21 12:57:42.942,2021-01-21 12:57:42.922,0,270,14,0.278329466541816,0.0199999809265137,13.9164865988866,18.1415750015114
2290495,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-42-962.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2791,46095,1702,47797,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,67,464,531,2021-01-21 12:57:42,"standard",299,2021-01-21 12:57:42.962,2021-01-21 12:57:42.942,0,284,15,0.298210142723374,0.0199999809265137,14.91052135595,18.2186470521715
2290496,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-42-983.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2807,46311,1701,48012,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,82,464,546,2021-01-21 12:57:42,"standard",314,2021-01-21 12:57:42.983,2021-01-21 12:57:42.962,0,299,15,0.298210142723374,0.0210001468658447,14.2003836748586,18.3040191698256
2290497,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-004.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2823,46510,1720,48230,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,97,464,561,2021-01-21 12:57:43,"standard",329,2021-01-21 12:57:43.004,2021-01-21 12:57:42.983,0,314,15,0.298210142723374,0.0209999084472656,14.20054489629,18.3826721856274
2290498,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-024.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2843,46669,1716,48385,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,113,464,577,2021-01-21 12:57:43,"standard",345,2021-01-21 12:57:43.024,2021-01-21 12:57:43.004,0,329,16,0.318090818904933,0.0199999809265137,15.9045561130133,18.4455155500117
2290499,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-043.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2851,46789,1757,48546,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,129,464,593,2021-01-21 12:57:43,"standard",361,2021-01-21 12:57:43.043,2021-01-21 12:57:43.024,0,345,16,0.318090818904933,0.0190000534057617,16.7415749899141,18.492944504264
2290500,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-062.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2873,46980,1747,48727,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,144,464,608,2021-01-21 12:57:43,"standard",376,2021-01-21 12:57:43.062,2021-01-21 12:57:43.043,0,361,15,0.298210142723374,0.0190000534057617,15.6952265530445,18.5684355897823
2290501,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-081.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2872,47165,1745,48910,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,160,464,625,2021-01-21 12:57:43,"standard",392.5,2021-01-21 12:57:43.081,2021-01-21 12:57:43.062,0,376,16.5,0.328031156995712,0.0190000534057617,17.2647492083489,18.6415552275879
2290502,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-103.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,415,2873,47280,1787,49067,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,173,464,641,2021-01-21 12:57:43,"standard",407,2021-01-21 12:57:43.103,2021-01-21 12:57:43.081,0,392.5,14.5,0.288269804632595,0.0219998359680176,13.1032706358206,18.6870079754131
2290503,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-125.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,414,2901,47518,1798,49316,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,187,464,658,2021-01-21 12:57:43,"standard",422.5,2021-01-21 12:57:43.125,2021-01-21 12:57:43.103,0,407,15.5,0.308150480814153,0.0220000743865967,14.0067926771144,18.7810754013469
2290504,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-148.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,415,2928,47576,1814,49390,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,200,464,675,2021-01-21 12:57:43,"standard",437.5,2021-01-21 12:57:43.148,2021-01-21 12:57:43.125,0,422.5,15,0.298210142723374,0.0230000019073486,12.9656573040585,18.8039993959021
2290505,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-170.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,419,2928,47684,1822,49506,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,214,464,692,2021-01-21 12:57:43,"standard",453,2021-01-21 12:57:43.17,2021-01-21 12:57:43.148,0,437.5,15.5,0.308150480814153,0.0220000743865967,14.0067926771144,18.8466854547292
2290506,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-192.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,421,2943,47753,1871,49624,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,230,464,708,2021-01-21 12:57:43,"standard",469,2021-01-21 12:57:43.192,2021-01-21 12:57:43.17,0,453,16,0.318090818904933,0.0219998359680176,14.4587813912503,18.8739571034243
2290507,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-217.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,423,2938,47815,1884,49699,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,245,464,726,2021-01-21 12:57:43,"standard",485.5,2021-01-21 12:57:43.217,2021-01-21 12:57:43.192,0,469,16.5,0.328031156995712,0.0250000953674316,13.1211962264371,18.8984620631213
2290508,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-239.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,426,2954,47938,1910,49848,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,260,464,743,2021-01-21 12:57:43,"standard",501.5,2021-01-21 12:57:43.239,2021-01-21 12:57:43.217,0,485.5,16,0.318090818904933,0.0220000743865967,14.4586246989568,18.94707674123
